filename,class,is_atypical,is_augmented,augmentation_type,split
4456.png,Normal,False,False,,Training
3798.png,Normal,False,False,,Training
8145.png,Normal,False,False,,Training
357.png,Normal,False,False,,Training
4051.png,Normal,False,False,,Training
4147.png,Normal,False,False,,Training
5593.png,Normal,False,False,,Training
2255.png,Normal,False,False,,Training
4012.png,Normal,False,False,,Training
8560.png,Normal,False,False,,Training
TUPAC16_209.png,Normal,False,False,,Training
4982.png,Normal,False,False,,Training
4187.png,Normal,False,False,,Training
8784.png,Normal,False,False,,Training
628.png,Normal,False,False,,Training
TUPAC16_2872.png,Normal,False,False,,Training
6394.png,Normal,False,False,,Training
4385.png,Normal,False,False,,Training
TUPAC16_1537.png,Normal,False,False,,Training
3422.png,Normal,False,False,,Training
1073.png,Normal,False,False,,Training
4305.png,Normal,False,False,,Training
3393.png,Normal,False,False,,Training
9770.png,Normal,False,False,,Training
3998.png,Normal,False,False,,Training
9484.png,Normal,False,False,,Training
7109.png,Normal,False,False,,Training
1672.png,Normal,False,False,,Training
6434.png,Normal,False,False,,Training
5944.png,Normal,False,False,,Training
1619.png,Normal,False,False,,Training
9642.png,Normal,False,False,,Training
4252.png,Normal,False,False,,Training
3727.png,Normal,False,False,,Training
8662.png,Normal,False,False,,Training
2245.png,Normal,False,False,,Training
355.png,Normal,False,False,,Training
10816.png,Normal,False,False,,Training
9815.png,Normal,False,False,,Training
4099.png,Normal,False,False,,Training
1853.png,Normal,False,False,,Training
348.png,Normal,False,False,,Training
2126.png,Normal,False,False,,Training
8372.png,Normal,False,False,,Training
6535.png,Normal,False,False,,Training
391.png,Normal,False,False,,Training
TUPAC16_7133.png,Normal,False,False,,Training
9972.png,Normal,False,False,,Training
2095.png,Normal,False,False,,Training
9606.png,Normal,False,False,,Training
7655.png,Normal,False,False,,Training
1674.png,Normal,False,False,,Training
TUPAC16_4034.png,Normal,False,False,,Training
4292.png,Normal,False,False,,Training
6285.png,Normal,False,False,,Training
741.png,Normal,False,False,,Training
6949.png,Normal,False,False,,Training
5826.png,Normal,False,False,,Training
853.png,Normal,False,False,,Training
6402.png,Normal,False,False,,Training
1754.png,Normal,False,False,,Training
3680.png,Normal,False,False,,Training
10882.png,Normal,False,False,,Training
3099.png,Normal,False,False,,Training
5609.png,Normal,False,False,,Training
TUPAC16_552.png,Normal,False,False,,Training
3875.png,Normal,False,False,,Training
9265.png,Normal,False,False,,Training
10690.png,Normal,False,False,,Training
5643.png,Normal,False,False,,Training
11178.png,Normal,False,False,,Training
8676.png,Normal,False,False,,Training
7001.png,Normal,False,False,,Training
11318.png,Normal,False,False,,Training
8920.png,Normal,False,False,,Training
1703.png,Normal,False,False,,Training
4283.png,Normal,False,False,,Training
7736.png,Normal,False,False,,Training
1617.png,Normal,False,False,,Training
11841.png,Normal,False,False,,Training
3679.png,Normal,False,False,,Training
7862.png,Normal,False,False,,Training
379.png,Normal,False,False,,Training
8607.png,Normal,False,False,,Training
4095.png,Normal,False,False,,Training
4453.png,Normal,False,False,,Training
TUPAC16_236.png,Normal,False,False,,Training
3165.png,Normal,False,False,,Training
11858.png,Normal,False,False,,Training
3706.png,Normal,False,False,,Training
TUPAC16_2852.png,Normal,False,False,,Training
TUPAC16_652.png,Normal,False,False,,Training
9170.png,Normal,False,False,,Training
9920.png,Normal,False,False,,Training
TUPAC16_4624.png,Normal,False,False,,Training
3860.png,Normal,False,False,,Training
2079.png,Normal,False,False,,Training
8247.png,Normal,False,False,,Training
2271.png,Normal,False,False,,Training
TUPAC16_1534.png,Normal,False,False,,Training
8132.png,Normal,False,False,,Training
9253.png,Normal,False,False,,Training
1809.png,Normal,False,False,,Training
9991.png,Normal,False,False,,Training
6847.png,Normal,False,False,,Training
3766.png,Normal,False,False,,Training
7244.png,Normal,False,False,,Training
2935.png,Normal,False,False,,Training
TUPAC16_1722.png,Normal,False,False,,Training
8466.png,Normal,False,False,,Training
9603.png,Normal,False,False,,Training
2172.png,Normal,False,False,,Training
5684.png,Normal,False,False,,Training
10905.png,Normal,False,False,,Training
4238.png,Normal,False,False,,Training
5768.png,Normal,False,False,,Training
11427.png,Normal,False,False,,Training
1654.png,Normal,False,False,,Training
3357.png,Normal,False,False,,Training
400.png,Normal,False,False,,Training
11572.png,Normal,False,False,,Training
3924.png,Normal,False,False,,Training
835.png,Normal,False,False,,Training
9761.png,Normal,False,False,,Training
TUPAC16_477.png,Normal,False,False,,Training
TUPAC16_7272.png,Normal,False,False,,Training
11287.png,Normal,False,False,,Training
6182.png,Normal,False,False,,Training
4566.png,Normal,False,False,,Training
10263.png,Normal,False,False,,Training
294.png,Normal,False,False,,Training
8961.png,Normal,False,False,,Training
TUPAC16_928.png,Normal,False,False,,Training
3342.png,Normal,False,False,,Training
2104.png,Normal,False,False,,Training
3716.png,Normal,False,False,,Training
631.png,Normal,False,False,,Training
3386.png,Normal,False,False,,Training
2019.png,Normal,False,False,,Training
TUPAC16_7848.png,Normal,False,False,,Training
TUPAC16_5417.png,Normal,False,False,,Training
2301.png,Normal,False,False,,Training
1865.png,Normal,False,False,,Training
4259.png,Normal,False,False,,Training
10914.png,Normal,False,False,,Training
1411.png,Normal,False,False,,Training
10729.png,Normal,False,False,,Training
9273.png,Normal,False,False,,Training
8388.png,Normal,False,False,,Training
627.png,Normal,False,False,,Training
1405.png,Normal,False,False,,Training
1621.png,Normal,False,False,,Training
TUPAC16_6899.png,Normal,False,False,,Training
9764.png,Normal,False,False,,Training
9176.png,Normal,False,False,,Training
TUPAC16_1378.png,Normal,False,False,,Training
5990.png,Normal,False,False,,Training
7901.png,Normal,False,False,,Training
7743.png,Normal,False,False,,Training
11233.png,Normal,False,False,,Training
TUPAC16_11162.png,Normal,False,False,,Training
3188.png,Normal,False,False,,Training
8867.png,Normal,False,False,,Training
TUPAC16_13197.png,Normal,False,False,,Training
TUPAC16_4321.png,Normal,False,False,,Training
6265.png,Normal,False,False,,Training
2177.png,Normal,False,False,,Training
737.png,Normal,False,False,,Training
869.png,Normal,False,False,,Training
2499.png,Normal,False,False,,Training
3928.png,Normal,False,False,,Training
8951.png,Normal,False,False,,Training
10915.png,Normal,False,False,,Training
7822.png,Normal,False,False,,Training
1845.png,Normal,False,False,,Training
11320.png,Normal,False,False,,Training
408.png,Normal,False,False,,Training
9112.png,Normal,False,False,,Training
3634.png,Normal,False,False,,Training
11235.png,Normal,False,False,,Training
7397.png,Normal,False,False,,Training
1818.png,Normal,False,False,,Training
TUPAC16_76.png,Normal,False,False,,Training
1170.png,Normal,False,False,,Training
2069.png,Normal,False,False,,Training
1863.png,Normal,False,False,,Training
9768.png,Normal,False,False,,Training
3319.png,Normal,False,False,,Training
1832.png,Normal,False,False,,Training
2303.png,Normal,False,False,,Training
3055.png,Normal,False,False,,Training
11185.png,Normal,False,False,,Training
6269.png,Normal,False,False,,Training
10869.png,Normal,False,False,,Training
2341.png,Normal,False,False,,Training
4320.png,Normal,False,False,,Training
783.png,Normal,False,False,,Training
6705.png,Normal,False,False,,Training
1694.png,Normal,False,False,,Training
2509.png,Normal,False,False,,Training
10911.png,Normal,False,False,,Training
3559.png,Normal,False,False,,Training
4122.png,Normal,False,False,,Training
2961.png,Normal,False,False,,Training
862.png,Normal,False,False,,Training
5817.png,Normal,False,False,,Training
6678.png,Normal,False,False,,Training
7671.png,Normal,False,False,,Training
TUPAC16_893.png,Normal,False,False,,Training
3143.png,Normal,False,False,,Training
9646.png,Normal,False,False,,Training
9655.png,Normal,False,False,,Training
4240.png,Normal,False,False,,Training
TUPAC16_1347.png,Normal,False,False,,Training
5561.png,Normal,False,False,,Training
1951.png,Normal,False,False,,Training
1084.png,Normal,False,False,,Training
TUPAC16_3082.png,Normal,False,False,,Training
2232.png,Normal,False,False,,Training
9.png,Normal,False,False,,Training
8844.png,Normal,False,False,,Training
TUPAC16_1237.png,Normal,False,False,,Training
1767.png,Normal,False,False,,Training
52.png,Normal,False,False,,Training
3934.png,Normal,False,False,,Training
2133.png,Normal,False,False,,Training
8142.png,Normal,False,False,,Training
205.png,Normal,False,False,,Training
3432.png,Normal,False,False,,Training
2081.png,Normal,False,False,,Training
10714.png,Normal,False,False,,Training
9142.png,Normal,False,False,,Training
1690.png,Normal,False,False,,Training
4342.png,Normal,False,False,,Training
1609.png,Normal,False,False,,Training
7374.png,Normal,False,False,,Training
TUPAC16_292.png,Normal,False,False,,Training
5089.png,Normal,False,False,,Training
3914.png,Normal,False,False,,Training
8912.png,Normal,False,False,,Training
10262.png,Normal,False,False,,Training
9604.png,Normal,False,False,,Training
4126.png,Normal,False,False,,Training
6395.png,Normal,False,False,,Training
6288.png,Normal,False,False,,Training
3554.png,Normal,False,False,,Training
1454.png,Normal,False,False,,Training
4304.png,Normal,False,False,,Training
604.png,Normal,False,False,,Training
3755.png,Normal,False,False,,Training
3044.png,Normal,False,False,,Training
10688.png,Normal,False,False,,Training
9792.png,Normal,False,False,,Training
TUPAC16_611.png,Normal,False,False,,Training
2016.png,Normal,False,False,,Training
3991.png,Normal,False,False,,Training
2919.png,Normal,False,False,,Training
TUPAC16_1620.png,Normal,False,False,,Training
7725.png,Normal,False,False,,Training
9926.png,Normal,False,False,,Training
8591.png,Normal,False,False,,Training
8230.png,Normal,False,False,,Training
1407.png,Normal,False,False,,Training
TUPAC16_1246.png,Normal,False,False,,Training
3105.png,Normal,False,False,,Training
TUPAC16_3017.png,Normal,False,False,,Training
2920.png,Normal,False,False,,Training
8849.png,Normal,False,False,,Training
5800.png,Normal,False,False,,Training
TUPAC16_13805.png,Normal,False,False,,Training
9314.png,Normal,False,False,,Training
TUPAC16_4211.png,Normal,False,False,,Training
1453.png,Normal,False,False,,Training
7070.png,Normal,False,False,,Training
4220.png,Normal,False,False,,Training
4318.png,Normal,False,False,,Training
2222.png,Normal,False,False,,Training
7008.png,Normal,False,False,,Training
7492.png,Normal,False,False,,Training
4329.png,Normal,False,False,,Training
7004.png,Normal,False,False,,Training
249.png,Normal,False,False,,Training
7167.png,Normal,False,False,,Training
9935.png,Normal,False,False,,Training
7488.png,Normal,False,False,,Training
629.png,Normal,False,False,,Training
4895.png,Normal,False,False,,Training
9658.png,Normal,False,False,,Training
TUPAC16_927.png,Normal,False,False,,Training
TUPAC16_837.png,Normal,False,False,,Training
6448.png,Normal,False,False,,Training
4915.png,Normal,False,False,,Training
11855.png,Normal,False,False,,Training
4639.png,Normal,False,False,,Training
610.png,Normal,False,False,,Training
3150.png,Normal,False,False,,Training
7053.png,Normal,False,False,,Training
5653.png,Normal,False,False,,Training
5598.png,Normal,False,False,,Training
TUPAC16_16.png,Normal,False,False,,Training
3820.png,Normal,False,False,,Training
10841.png,Normal,False,False,,Training
2208.png,Normal,False,False,,Training
2441.png,Normal,False,False,,Training
838.png,Normal,False,False,,Training
TUPAC16_1492.png,Normal,False,False,,Training
4438.png,Normal,False,False,,Training
6214.png,Normal,False,False,,Training
5827.png,Normal,False,False,,Training
TUPAC16_7162.png,Normal,False,False,,Training
8448.png,Normal,False,False,,Training
10791.png,Normal,False,False,,Training
3418.png,Normal,False,False,,Training
208.png,Normal,False,False,,Training
TUPAC16_1300.png,Normal,False,False,,Training
3123.png,Normal,False,False,,Training
1822.png,Normal,False,False,,Training
TUPAC16_2719.png,Normal,False,False,,Training
7266.png,Normal,False,False,,Training
2204.png,Normal,False,False,,Training
6738.png,Normal,False,False,,Training
7077.png,Normal,False,False,,Training
5822.png,Normal,False,False,,Training
8789.png,Normal,False,False,,Training
6272.png,Normal,False,False,,Training
4257.png,Normal,False,False,,Training
TUPAC16_7771.png,Normal,False,False,,Training
8421.png,Normal,False,False,,Training
758.png,Normal,False,False,,Training
10931.png,Normal,False,False,,Training
771.png,Normal,False,False,,Training
TUPAC16_1304.png,Normal,False,False,,Training
734.png,Normal,False,False,,Training
TUPAC16_284.png,Normal,False,False,,Training
4433.png,Normal,False,False,,Training
1698.png,Normal,False,False,,Training
138.png,Normal,False,False,,Training
3844.png,Normal,False,False,,Training
TUPAC16_6866.png,Normal,False,False,,Training
373.png,Normal,False,False,,Training
186.png,Normal,False,False,,Training
4340.png,Normal,False,False,,Training
6396.png,Normal,False,False,,Training
251.png,Normal,False,False,,Training
2330.png,Normal,False,False,,Training
694.png,Normal,False,False,,Training
TUPAC16_1536.png,Normal,False,False,,Training
8314.png,Normal,False,False,,Training
10810.png,Normal,False,False,,Training
6206.png,Normal,False,False,,Training
1168.png,Normal,False,False,,Training
4391.png,Normal,False,False,,Training
5576.png,Normal,False,False,,Training
10953.png,Normal,False,False,,Training
8447.png,Normal,False,False,,Training
407.png,Normal,False,False,,Training
866.png,Normal,False,False,,Training
10809.png,Normal,False,False,,Training
9094.png,Normal,False,False,,Training
TUPAC16_4809.png,Normal,False,False,,Training
3174.png,Normal,False,False,,Training
2117.png,Normal,False,False,,Training
468.png,Normal,False,False,,Training
4073.png,Normal,False,False,,Training
8813.png,Normal,False,False,,Training
360.png,Normal,False,False,,Training
6376.png,Normal,False,False,,Training
2351.png,Normal,False,False,,Training
9602.png,Normal,False,False,,Training
1815.png,Normal,False,False,,Training
